"","MDS1","MDS2","short.date","Key","Year","Site","Transect","Direction","Black & Deacon","Cabezon","Canary","China","Copper","Greenling","Lingcod","Quillback","Tiger","Widow","Yellowtail","Vermillion","Yelloweye"
"208",-0.804497944489229,-0.00551679939729247,"19","3T2",2019,"3","T2","Forward",91,0,0,3,1,3,1,1,0,0,0,0,0
"209",-1.08494853494571,-0.141656615046711,"19","3T3",2019,"3","T3","Forward",145,0,0,4,2,4,0,0,0,0,1,0,0
"210",-0.805153701725956,-0.0584203431439935,"19","3T4",2019,"3","T4","Forward",94,0,0,4,1,4,0,1,0,0,0,0,0
"211",-0.759355431331386,0.0887289368663518,"19","4T1",2019,"4","T1","Forward",73,0,5,3,1,1,0,1,1,0,6,1,1
"212",-0.482249928972338,-0.00271221182650996,"19","4T2",2019,"4","T2","Forward",53,0,5,8,2,3,0,0,2,0,5,0,0
"213",-0.968305711433737,-0.119961084627313,"19","4T3",2019,"4","T3","Forward",112,0,2,3,0,4,1,0,0,0,15,0,0
"214",-1.23705862486329,-0.117598216811968,"19","4T4",2019,"4","T4","Forward",160,0,0,5,0,1,1,0,0,0,17,0,0
"215",-0.0693540641177856,0.253612149615577,"19","5T1",2019,"5","T1","Forward",29,1,1,0,0,4,1,2,0,0,0,0,0
"216",-0.38417220699482,0.106569368795445,"19","5T2",2019,"5","T2","Forward",45,4,1,0,0,8,0,0,0,0,0,0,0
"217",-0.0714422103717611,0.191039116744575,"19","5T3",2019,"5","T3","Forward",30,2,0,0,0,6,0,1,0,0,0,0,0
"218",-0.680547140058717,-0.0341651124623552,"21","1T2",2021,"1","T2","Forward",70,0,0,14,1,3,0,0,1,0,8,0,0
"219",-0.686029156598734,-0.014339946692545,"21","2T1",2021,"2","T1","Forward",78,0,0,4,1,4,0,0,2,0,0,0,0
"220",-0.165584853155262,0.0532958746060151,"21","3T1",2021,"3","T1","Forward",36,0,0,5,1,4,0,1,0,0,0,0,0
"221",0.0426669391198522,0.0250423780869201,"21","3T2",2021,"3","T2","Forward",26,0,0,9,0,4,0,0,0,0,1,0,0
"222",-0.0265736172136036,-0.34573451676483,"21","4T1",2021,"4","T1","Forward",24,0,2,13,2,6,1,0,1,0,12,0,0
