"","MDS1","MDS2","short.date","Key","Year","Site","Transect","Direction","Black & Deacon","Cabezon","Canary","China","Copper","Greenling","Lingcod","Quillback","Tiger","Widow","Yellowtail","YOY","Vermillion","Yelloweye"
"202",-0.79804170880995,-0.109984061695135,"19","1T3",2019,"1","T3","Forward",16,0,0,7,0,1,0,0,0,0,0,0,0,0
"203",-0.505158528391789,0.221835341092829,"19","2T1",2019,"2","T1","Forward",31,0,0,3,1,3,1,0,0,0,0,0,1,0
"204",-0.66177793186707,0.05458078326276,"19","2T2",2019,"2","T2","Forward",22,0,0,2,1,3,0,1,0,0,0,0,2,0
"205",-0.487327474173671,0.178863661288441,"19","2T3",2019,"2","T3","Forward",31,0,0,3,0,6,3,2,1,0,0,0,1,0
"206",0.00375411567668528,0.885247578258378,"19","2T4",2019,"2","T4","Forward",113,0,0,5,0,3,0,0,1,0,2,0,0,0
"207",-0.0333356145475083,0.849311754841808,"19","3T1",2019,"3","T1","Forward",101,0,0,3,1,3,0,1,0,0,0,0,0,0
"208",-0.0680465562223078,0.777717044514986,"19","3T2",2019,"3","T2","Forward",91,0,0,3,1,3,1,1,0,0,0,0,0,0
"209",0.0742692223640983,1.00857653938716,"19","3T3",2019,"3","T3","Forward",145,0,0,4,2,4,0,0,0,0,1,0,0,0
"210",-0.0475382965682187,0.770603946104738,"19","3T4",2019,"3","T4","Forward",94,0,0,4,1,4,0,1,0,0,0,0,0,0
"211",0.208340278799133,0.472659379918327,"19","4T1",2019,"4","T1","Forward",73,0,5,3,1,1,0,1,1,0,6,20,1,1
"212",-0.198322604768279,0.501833307752624,"19","4T2",2019,"4","T2","Forward",53,0,5,8,2,3,0,0,2,0,5,0,0,0
"213",0.302060546470172,0.640545595438965,"19","4T3",2019,"4","T3","Forward",112,0,2,3,0,4,1,0,0,0,15,20,0,0
"214",0.121858388995391,1.15135983610993,"19","4T4",2019,"4","T4","Forward",160,0,0,5,0,1,1,0,0,0,17,0,0,0
"215",-0.601053572449506,0.263531982922948,"19","5T1",2019,"5","T1","Forward",29,1,1,0,0,4,1,2,0,0,0,0,0,0
"216",-0.38886722571897,0.46318206918428,"19","5T2",2019,"5","T2","Forward",45,4,1,0,0,8,0,0,0,0,0,0,0,0
"217",-0.584129170478231,0.238882469065595,"19","5T3",2019,"5","T3","Forward",30,2,0,0,0,6,0,1,0,0,0,0,0,0
"218",-0.0940112753357659,0.666082327448557,"21","1T2",2021,"1","T2","Forward",70,0,0,14,1,3,0,0,1,0,8,0,0,0
"219",-0.119404148540516,0.675531777932441,"21","2T1",2021,"2","T1","Forward",78,0,0,4,1,4,0,0,2,0,0,0,0,0
"220",-0.417164813574749,0.249222640347116,"21","3T1",2021,"3","T1","Forward",36,0,0,5,1,4,0,1,0,0,0,0,0,0
"221",-0.522313423670013,0.0564997801544179,"21","3T2",2021,"3","T2","Forward",26,0,0,9,0,4,0,0,0,0,1,0,0,0
"222",0.914478041131584,-0.236200438848159,"21","4T1",2021,"4","T1","Forward",24,0,2,13,2,6,1,0,1,0,12,181,0,0
